,date,open,high,low,ltp,% change,turnover,close
0,2024-03-31,161.0,161.0,157.8,160.0,0.0,5909609.3,159.6
1,2024-03-28,158.0,168.6,157.0,160.0,1.27,5438001.9,161.86666666666667
2,2024-03-27,160.0,162.0,158.0,158.0,-1.25,4348449.7,159.33333333333334
3,2024-03-26,159.0,160.0,157.5,160.0,0.76,4130639.9,159.16666666666666
4,2024-03-25,160.0,161.0,158.8,158.8,-1.67,4016665.5,159.53333333333333
5,2024-03-21,160.1,162.0,160.1,161.5,-0.31,5576026.2,161.20000000000002
6,2024-03-20,163.0,165.0,161.1,162.0,-0.49,4612831.4,162.70000000000002
7,2024-03-19,167.0,167.0,162.8,162.8,-1.87,3015913.4,164.20000000000002
8,2024-03-18,164.0,167.0,162.1,165.9,0.55,5194404.7,165.0
9,2024-03-17,163.3,168.0,163.3,165.0,-0.96,10656644.6,165.43333333333334
10,2024-03-14,169.5,169.5,163.0,166.6,0.24,15426850.9,166.36666666666667
11,2024-03-13,168.8,169.3,165.0,166.2,0.36,7665795.4,166.83333333333334
12,2024-03-12,162.1,165.6,162.1,165.6,2.16,7481329.6,164.4333333333333
13,2024-03-10,165.0,165.0,162.1,162.1,-0.55,6210089.9,163.0666666666667
14,2024-03-07,160.0,165.0,160.0,163.0,0.68,17965626.4,162.66666666666666
15,2024-03-06,166.1,166.1,160.0,161.9,-0.61,8766772.1,162.66666666666666
16,2024-03-05,166.1,168.0,160.1,162.9,-3.61,8337994.0,163.66666666666666
17,2024-03-04,161.3,169.0,161.3,169.0,6.29,1264677.1,166.43333333333334
18,2024-03-03,157.0,160.0,157.0,159.0,0.57,7593182.8,158.66666666666666
19,2024-02-29,160.9,161.0,158.0,158.1,-0.57,9195678.3,159.03333333333333
20,2024-02-28,157.2,160.3,157.2,159.0,-0.63,1220774.3,158.83333333333334
21,2024-02-27,159.0,160.9,157.6,160.0,0.63,10067797.1,159.5
22,2024-02-26,158.9,160.0,157.1,159.0,0.63,2818475.3,158.70000000000002
23,2024-02-25,160.0,160.9,157.5,158.0,-0.63,2559782.3,158.79999999999998
24,2024-02-22,158.0,163.0,158.0,159.0,-1.06,7793724.1,160.0
25,2024-02-21,160.0,162.9,159.9,160.7,0.56,3081850.0,161.16666666666666
26,2024-02-20,163.4,163.4,158.5,159.8,-0.75,4922774.7,160.56666666666666
27,2024-02-18,163.0,164.0,160.0,161.0,-1.71,12846163.1,161.66666666666666
28,2024-02-15,164.0,164.9,161.8,163.8,-0.12,5537162.8,163.50000000000003
29,2024-02-14,164.9,167.0,164.0,164.0,-0.55,4910323.3,165.0
30,2024-02-13,166.5,167.0,164.7,164.9,-0.96,4458583.1,165.53333333333333
31,2024-02-12,163.7,170.2,163.7,166.5,-0.3,3270412.2,166.79999999999998
32,2024-02-11,169.0,170.0,167.0,167.0,-0.3,7709761.1,168.0
33,2024-02-08,165.5,167.9,165.0,167.5,1.03,13903237.0,166.79999999999998
34,2024-02-07,169.4,169.4,165.6,165.8,-0.18,7175232.9,166.93333333333334
35,2024-02-06,168.0,168.0,166.0,166.1,-0.54,4261435.4,166.70000000000002
36,2024-02-05,168.0,168.0,165.5,167.0,0.06,7668465.6,166.83333333333334
37,2024-02-04,166.0,169.0,166.0,166.9,-0.36,7443188.9,167.29999999999998
38,2024-02-01,167.0,169.9,167.0,167.5,-0.3,7592433.7,168.13333333333333
39,2024-01-31,172.3,173.4,167.2,168.0,-0.59,8356955.3,169.53333333333333
40,2024-01-30,170.0,170.0,168.5,169.0,-0.53,12939348.4,169.16666666666666
41,2024-01-29,168.0,171.0,168.0,169.9,0.65,3414556.4,169.63333333333333
42,2024-01-28,171.0,174.4,168.8,168.8,0.06,4256208.4,170.66666666666666
43,2024-01-25,171.5,174.9,168.7,168.7,-0.65,10828258.5,170.76666666666665
44,2024-01-24,172.0,172.0,169.2,169.8,-0.35,4632133.0,170.33333333333334
45,2024-01-23,170.0,171.9,170.0,170.4,0.24,6584118.5,170.76666666666665
46,2024-01-22,170.0,172.0,169.3,170.0,-0.29,4867628.7,170.43333333333334
47,2024-01-21,170.2,172.4,169.2,170.5,-1.73,11684108.7,170.70000000000002
48,2024-01-18,174.6,176.5,171.1,173.5,-1.42,13381832.4,173.70000000000002
49,2024-01-17,178.0,181.1,175.6,176.0,-0.62,18343879.1,177.5666666666667
50,2024-01-16,175.0,180.4,174.0,177.1,1.72,11181537.8,177.16666666666666
51,2024-01-14,175.0,175.7,172.6,174.1,0.35,4206618.5,174.13333333333333
52,2024-01-11,173.7,177.4,172.6,173.5,-0.29,3862871.1,174.5
53,2024-01-10,170.2,179.5,170.2,174.0,0.23,5617644.2,174.5666666666667
54,2024-01-09,172.0,173.6,170.0,173.6,2.12,10492872.6,172.4
55,2024-01-08,172.0,173.4,168.9,170.0,0.0,10991874.9,170.76666666666665
56,2024-01-07,176.0,177.0,170.0,170.0,-3.95,14499363.4,172.33333333333334
57,2024-01-04,178.0,181.0,176.2,177.0,-2.53,12508508.5,178.0666666666667
58,2024-01-03,190.5,194.5,190.5,194.3,1.99,18014404.5,193.1
59,2024-01-02,190.5,193.0,189.6,190.5,-1.19,17854818.4,191.03333333333333
60,2024-01-01,192.0,195.1,192.0,192.8,-0.21,23373637.1,193.30000000000004
61,2023-12-28,195.0,195.9,191.8,193.2,-0.77,15204998.8,193.63333333333335
62,2023-12-27,195.0,198.8,194.0,194.7,-0.97,13347164.8,195.83333333333334
63,2023-12-24,199.0,200.1,196.5,196.6,-1.7,15093945.6,197.73333333333335
64,2023-12-21,208.0,208.0,199.1,200.0,-2.44,34329980.5,202.36666666666667
65,2023-12-20,205.2,207.2,204.0,205.0,0.49,26647664.0,205.4
66,2023-12-19,203.0,206.0,197.2,204.0,2.1,50441104.1,202.4
67,2023-12-18,195.6,200.0,193.1,199.8,4.17,94447396.4,197.63333333333335
68,2023-12-17,189.2,193.0,186.0,191.8,-0.62,18485260.8,190.26666666666665
69,2023-12-14,195.0,197.0,191.0,193.0,-0.87,16337376.5,193.66666666666666
70,2023-12-13,193.9,198.0,191.0,194.7,1.67,80810980.8,194.5666666666667
71,2023-12-12,183.2,191.6,183.1,191.5,4.08,27799597.7,188.73333333333335
72,2023-12-11,185.5,186.0,178.0,184.0,-0.54,21544262.4,182.66666666666666
73,2023-12-10,177.0,185.0,177.0,185.0,4.46,101135.0,182.33333333333334
74,2023-12-07,176.6,181.0,175.4,177.1,0.34,3058266.4,177.83333333333334
75,2023-12-06,176.0,178.5,176.0,176.5,-0.84,1007978.0,177.0
76,2023-12-05,175.0,178.0,175.0,178.0,0.56,1679782.6,177.0
77,2023-12-04,178.0,179.0,176.3,177.0,-1.12,2810813.3,177.4333333333333
78,2023-12-03,175.4,179.0,175.3,179.0,0.79,4802363.6,177.76666666666665
79,2023-11-30,181.0,182.5,177.6,177.6,-2.36,4408125.8,179.23333333333335
80,2023-11-29,184.0,184.0,180.0,181.9,-1.09,2883190.2,181.96666666666667
81,2023-11-28,178.6,185.0,175.1,183.9,0.93,5542660.5,181.33333333333334
82,2023-11-27,183.0,185.0,178.5,182.2,-1.51,3331880.3,181.9
83,2023-11-26,172.5,186.0,172.5,185.0,5.41,10230437.4,181.16666666666666
84,2023-11-23,173.2,177.5,173.2,175.5,0.0,2358734.4,175.4
85,2023-11-22,172.1,176.4,172.1,175.5,0.29,4420151.9,174.66666666666666
86,2023-11-21,178.0,178.0,172.7,175.0,-0.28,4590444.3,175.23333333333335
87,2023-11-20,177.9,180.1,175.1,175.5,-0.23,3501529.9,176.9
88,2023-11-09,172.1,178.5,172.1,175.9,1.68,2915972.7,175.5
89,2023-11-08,173.1,174.0,173.0,173.0,-0.57,3170691.3,173.33333333333334
